Index,Date,Team,1,2,3,4,T,Spread,Spread Odds,ML,Over,Over Odds,Under,Under Odds,1H Spread,1H Spread Odds,1H ML,1H Over,1H Over Odds,1H Under,1H Under Odds,2H Spread,2H Spread Odds,2H ML,2H Over,2H Over Odds,2H Under,2H Under Odds,1Q Spread,1Q Spread Odds,1Q ML,1Q Over,1Q Over Odds,1Q Under,1Q Under Odds,2Q Spread,2Q Spread Odds,2Q ML,2Q Over,2Q Over Odds,2Q Under,2Q Under Odds,3Q Spread,3Q Spread Odds,3Q ML,3Q Over,3Q Over Odds,3Q Under,3Q Under Odds,4Q Spread,4Q Spread Odds,4Q ML,4Q Over,4Q Over Odds,4Q Under,4Q Under Odds
LAC_20210122,20210122,LAC,36,34,21,29,120,-13.5,-102,-1080,220.5,-102,220.5,-108,-7.5,-115,-360,112.5,-110,112.5,-110,-4.0,103.0,-185.0,108.5,-103.0,108.5,-117.0,-4.5,-110,-315,56.0,-115,56.0,-105,-3.0,-110,-222,55.5,-110,55.5,-110,-1.5,-115,-155.0,54.0,-110,54.0,-110,-2.0,-110,,53.5,-110,53.5,-110
ATL_20210122,20210122,ATL,25,37,30,24,116,-6.0,-108,-235,227.5,-107,227.5,-103,-3.0,-110,-185,115.5,-110,115.5,-110,19.0,-3500.0,110.0,111.5,-110.0,111.5,-110.0,-1.5,-110,-150,57.5,-115,57.5,-105,-1.0,-110,-149,57.0,-110,57.0,-110,0.5,-110,105.0,55.5,-110,55.5,-110,-1.0,-110,,55.0,-110,55.0,-110
MIN_20210122,20210122,MIN,19,24,24,31,98,6.0,-102,215,227.5,-107,227.5,-103,3.0,-110,160,115.5,-110,115.5,-110,-19.0,1750.0,-130.0,111.5,-110.0,111.5,-110.0,1.5,-110,130,57.5,-115,57.5,-105,1.0,-110,120,57.0,-110,57.0,-110,-0.5,-110,-125.0,55.5,-110,55.5,-110,1.0,-110,,55.0,-110,55.0,-110
BOS_20210122,20210122,BOS,33,19,28,30,110,4.5,-103,160,221.0,-107,221.0,-103,2.0,-110,130,108.5,-110,108.5,-110,4.5,-110.0,170.0,112.5,-110.0,112.5,-110.0,1.5,-110,125,54.5,-115,54.5,-105,1.0,-110,110,54.0,-115,54.0,-105,3.0,-125,160.0,58.0,105,58.0,-125,1.0,-110,,56.0,-110,56.0,-110
PHI_20210122,20210122,PHI,25,24,42,31,122,-4.5,-107,-170,221.0,-107,221.0,-103,-2.0,-110,-150,108.5,-110,108.5,-110,-4.5,-110.0,-200.0,112.5,-110.0,112.5,-110.0,-1.5,-110,-145,54.5,-115,54.5,-105,-1.0,-110,-135,54.0,-115,54.0,-105,-3.0,105,-185.0,58.0,105,58.0,-125,-1.0,-110,,56.0,-110,56.0,-110
DEN_20210122,20210122,DEN,25,29,37,23,114,1.0,-105,101,219.5,-102,219.5,-108,0.5,-113,100,111.5,-110,111.5,-110,-5.5,115.0,-220.0,108.0,105.0,108.0,-125.0,0.5,-125,-110,56.0,-105,56.0,-115,0.0,-110,-106,55.5,-110,55.5,-110,-2.5,110,-165.0,54.0,105,54.0,-125,0.0,-110,,53.0,-110,53.0,-110
PHO_20210122,20210122,PHO,34,34,27,19,114,-1.0,-105,-111,219.5,-102,219.5,-108,-0.5,-107,-120,111.5,-110,111.5,-110,5.5,-135.0,180.0,108.0,105.0,108.0,-125.0,-0.5,105,-110,56.0,-105,56.0,-115,0.0,-110,-116,55.5,-110,55.5,-110,2.5,-130,145.0,54.0,105,54.0,-125,0.0,-110,,53.0,-110,53.0,-110
NYK_20210122,20210122,NYK,26,28,18,22,94,3.5,-102,150,219.0,-107,219.0,-103,2.0,-115,123,110.5,-110,110.5,-110,5.0,-140.0,155.0,106.5,-110.0,106.5,-110.0,1.5,-115,120,55.5,-115,55.5,-105,0.5,-110,105,55.0,-110,55.0,-110,1.5,-110,135.0,53.5,100,53.5,-120,0.5,-110,,53.0,-110,53.0,-110
SAC_20210122,20210122,SAC,25,24,27,27,103,-3.5,-108,-160,219.0,-107,219.0,-103,-2.0,-105,-143,110.5,-110,110.5,-110,-5.0,120.0,-175.0,106.5,-110.0,106.5,-110.0,-1.5,-105,-140,55.5,-115,55.5,-105,-0.5,-110,-128,55.0,-110,55.0,-110,-1.5,-110,-155.0,53.5,100,53.5,-120,-0.5,-110,,53.0,-110,53.0,-110
DAL_20210122,20210122,DAL,37,31,27,27,122,-1.5,-108,-118,223.0,-108,223.0,-102,-0.5,-105,-117,113.5,-110,113.5,-110,1.5,-110.0,120.0,110.0,-110.0,110.0,-110.0,-0.5,-105,-120,56.0,-115,56.0,-105,-0.5,-110,-125,56.5,-110,56.5,-110,0.5,-110,103.0,55.5,-130,55.5,110,0.0,-110,,55.0,-110,55.0,-110
SAS_20210122,20210122,SAS,34,24,27,32,117,1.5,-102,108,223.0,-108,223.0,-102,0.5,-115,-103,113.5,-110,113.5,-110,-1.5,-110.0,-140.0,110.0,-110.0,110.0,-110.0,0.5,-115,100,56.0,-115,56.0,-105,0.5,-110,102,56.5,-110,56.5,-110,-0.5,-110,-123.0,55.5,-130,55.5,110,0.0,-110,,55.0,-110,55.0,-110
MIA_20210122,20210122,MIA,20,22,22,17,81,2.0,-105,115,220.0,-105,220.0,-105,1.0,-110,108,112.0,-110,112.0,-110,-14.0,550.0,-185.0,106.5,-102.0,106.5,-118.0,0.5,-105,110,56.0,-110,56.0,-110,0.5,-115,102,56.0,-110,56.0,-110,0.5,-105,,54.5,-110,54.5,-110,0.5,-110,,53.5,-110,53.5,-110
TOR_20210122,20210122,TOR,37,19,17,28,101,-2.0,-105,-125,220.0,-105,220.0,-105,-1.0,-110,-128,112.0,-110,112.0,-110,14.0,-800.0,160.0,106.5,-102.0,106.5,-118.0,-0.5,-115,-130,56.0,-110,56.0,-110,-0.5,-105,-125,56.0,-110,56.0,-110,-0.5,-115,,54.5,-110,54.5,-110,-0.5,-110,,53.5,-110,53.5,-110
MIA_20210123,20210123,MIA,25,31,26,42,124,7.5,-102,265,232.0,-102,232.0,-108,4.5,-115,200,117.5,-110,117.5,-110,-10.0,650.0,120.0,114.5,105.0,114.5,-125.0,2.5,-105,170,59.0,-110,59.0,-110,2.0,-105,130,58.5,-110,58.5,-110,1.5,-125,120.0,56.0,-130,56.0,110,1.5,-110,,56.5,-110,56.5,-110
BRK_20210123,20210123,BRK,36,30,30,32,128,-7.5,-108,-295,232.0,-102,232.0,-108,-4.5,-105,-240,117.5,-110,117.5,-110,10.0,-1000.0,-140.0,114.5,105.0,114.5,-125.0,-2.5,-115,-200,59.0,-110,59.0,-110,-2.0,-115,-161,58.5,-110,58.5,-110,-1.5,105,-140.0,56.0,-130,56.0,110,-1.5,-110,,56.5,-110,56.5,-110
LAL_20210123,20210123,LAL,29,34,20,18,101,-10.0,-105,-475,227.0,-109,227.0,-101,-6.0,-105,-290,116.5,-110,116.5,-110,2.5,-123.0,130.0,110.5,-103.0,110.5,-117.0,-3.0,-115,-225,57.5,-120,57.5,100,-2.0,-110,-175,57.5,-110,57.5,-110,1.0,-110,120.0,55.5,-110,55.5,-110,-1.5,-110,,55.0,-110,55.0,-110
CHI_20210123,20210123,CHI,17,16,33,24,90,10.0,-105,420,227.0,-109,227.0,-101,6.0,-115,245,116.5,-110,116.5,-110,-2.5,103.0,-150.0,110.5,-103.0,110.5,-117.0,3.0,-105,185,57.5,-120,57.5,100,2.0,-110,140,57.5,-110,57.5,-110,-1.0,-110,-140.0,55.5,-110,55.5,-110,1.5,-110,,55.0,-110,55.0,-110
HOU_20210123,20210123,HOU,38,32,34,29,133,7.0,-105,260,222.0,-102,222.0,-108,4.0,-105,175,113.5,-110,113.5,-110,-11.0,290.0,270.0,109.5,-103.0,109.5,-117.0,3.0,-115,170,57.0,-110,57.0,-110,1.5,-110,122,56.5,-115,56.5,-105,3.0,-110,185.0,54.5,-110,54.5,-110,1.0,-110,,53.5,-110,53.5,-110
DAL_20210123,20210123,DAL,27,32,24,25,108,-7.0,-105,-290,222.0,-102,222.0,-108,-4.0,-115,-210,113.5,-110,113.5,-110,11.0,-350.0,-330.0,109.5,-103.0,109.5,-117.0,-3.0,-105,-200,57.0,-110,57.0,-110,-1.5,-110,-152,56.5,-115,56.5,-105,-3.0,-110,-225.0,54.5,-110,54.5,-110,-1.0,-110,,53.5,-110,53.5,-110
PHI_20210123,20210123,PHI,28,33,33,20,114,-9.0,-103,-405,215.5,-107,215.5,-103,-4.5,-115,-260,109.5,-110,109.5,-110,-2.0,-260.0,-340.0,107.5,-103.0,107.5,-117.0,-2.0,-110,-165,55.0,-115,55.0,-105,-1.0,-115,-161,54.5,-110,54.5,-110,-1.5,-110,,52.5,-110,52.5,-110,-1.0,-110,,52.0,-110,52.0,-110
DET_20210123,20210123,DET,31,32,25,22,110,9.0,-107,360,215.5,-107,215.5,-103,4.5,-105,220,109.5,-110,109.5,-110,2.0,220.0,280.0,107.5,-103.0,107.5,-117.0,2.0,-110,145,55.0,-115,55.0,-105,1.0,-105,130,54.5,-110,54.5,-110,1.5,-110,,52.5,-110,52.5,-110,1.0,-110,,52.0,-110,52.0,-110
NOP_20210123,20210123,NOP,31,33,14,32,110,-8.5,-107,-385,217.5,-103,217.5,-107,-5.5,-110,-270,110.5,-110,110.5,-110,1.0,-370.0,-325.0,107.0,-110.0,107.0,-110.0,-3.0,-115,-240,55.5,-110,55.5,-110,-2.0,-110,-167,54.5,-110,54.5,-110,-3.0,-110,-210.0,53.5,-110,53.5,-110,-1.5,-110,,52.5,-110,52.5,-110
MIN_20210123,20210123,MIN,28,35,24,33,120,8.5,-103,345,217.5,-103,217.5,-107,5.5,-110,230,110.5,-110,110.5,-110,-1.0,310.0,265.0,107.0,-110.0,107.0,-110.0,3.0,-105,200,55.5,-110,55.5,-110,2.0,-110,133,54.5,-110,54.5,-110,3.0,-110,175.0,53.5,-110,53.5,-110,1.5,-110,,52.5,-110,52.5,-110
DEN_20210123,20210123,DEN,28,30,15,25,98,-2.5,-105,-135,216.0,-105,216.0,-105,-1.0,-105,-125,110.0,-110,110.0,-110,-2.0,103.0,-135.0,106.5,-103.0,106.5,-117.0,-0.5,-105,-120,55.5,-105,55.5,-115,0.0,-110,-125,54.5,-105,54.5,-115,-1.0,-105,-135.0,53.0,-110,53.0,-110,0.0,-110,,52.0,-110,52.0,-110
PHO_20210123,20210123,PHO,30,31,16,21,98,2.5,-105,125,216.0,-105,216.0,-105,1.0,-115,105,110.0,-110,110.0,-110,2.0,-123.0,115.0,106.5,-103.0,106.5,-117.0,0.5,-115,100,55.5,-105,55.5,-115,0.0,-110,102,54.5,-105,54.5,-115,1.0,-115,115.0,53.0,-110,53.0,-110,0.0,-110,,52.0,-110,52.0,-110
GSW_20210123,20210123,GSW,30,17,25,36,108,7.0,-102,250,228.5,-105,228.5,-105,4.0,-105,180,117.0,-110,117.0,-110,-4.0,103.0,-200.0,111.5,-103.0,111.5,-117.0,2.5,-110,165,58.0,-110,58.0,-110,1.5,-110,122,57.5,-110,57.5,-110,-1.5,-110,-155.0,56.0,-110,56.0,-110,1.0,-110,,55.0,-115,55.0,-105
UTA_20210123,20210123,UTA,39,38,31,19,127,-7.0,-108,-275,228.5,-105,228.5,-105,-4.0,-115,-220,117.0,-110,117.0,-110,4.0,-123.0,170.0,111.5,-103.0,111.5,-117.0,-2.5,-110,-190,58.0,-110,58.0,-110,-1.5,-110,-152,57.5,-110,57.5,-110,1.5,-110,135.0,56.0,-110,56.0,-110,-1.0,-110,,55.0,-115,55.0,-105
CLE_20210124,20210124,CLE,21,30,27,25,103,6.0,-102,215,212.5,-108,212.5,-102,3.5,-115,155,109.0,-110,109.0,-110,-22.0,2000.0,-165.0,105.0,-102.0,105.0,-118.0,2.0,-105,145,54.0,-115,54.0,-105,1.0,-105,120,53.5,-110,53.5,-110,-1.0,-110,-140.0,53.0,-110,53.0,-110,1.0,-105,,51.5,-110,51.5,-110
BOS_20210124,20210124,BOS,38,35,41,27,141,-6.0,-108,-235,212.5,-108,212.5,-102,-3.5,-105,-175,109.0,-110,109.0,-110,22.0,-4000.0,145.0,105.0,-102.0,105.0,-118.0,-2.0,-115,-165,54.0,-115,54.0,-105,-1.0,-115,-149,53.5,-110,53.5,-110,1.0,-110,120.0,53.0,-110,53.0,-110,-1.0,-115,,51.5,-110,51.5,-110
TOR_20210124,20210124,TOR,24,34,19,30,107,4.5,-105,165,217.0,-105,217.0,-105,2.5,-105,155,110.0,-110,110.0,-110,4.5,118.0,245.0,105.5,-125.0,105.5,105.0,1.5,-105,140,55.5,-110,55.5,-110,0.5,-105,110,54.5,-110,54.5,-110,4.0,-125,195.0,54.0,105,54.0,-125,1.0,-105,,52.5,-110,52.5,-110
IND_20210124,20210124,IND,24,23,28,27,102,-4.5,-105,-175,217.0,-105,217.0,-105,-2.5,-115,-175,110.0,-110,110.0,-110,-4.5,-138.0,-290.0,105.5,-125.0,105.5,105.0,-1.5,-115,-160,55.5,-110,55.5,-110,-0.5,-115,-135,54.5,-110,54.5,-110,-4.0,105,-235.0,54.0,105,54.0,-125,-1.0,-115,,52.5,-110,52.5,-110
OKC_20210124,20210124,OKC,19,26,28,27,100,13.0,-107,775,220.5,-108,220.5,-102,7.5,-110,325,113.5,-110,113.5,-110,4.0,-123.0,170.0,107.5,-103.0,107.5,-117.0,4.5,-105,260,57.0,-110,57.0,-110,3.5,-105,165,56.5,-110,56.5,-110,2.5,-110,160.0,53.5,-110,53.5,-110,2.0,-105,,53.0,-110,53.0,-110
LAC_20210124,20210124,LAC,36,20,29,23,108,-13.0,-103,-975,220.5,-108,220.5,-102,-7.5,-110,-400,113.5,-110,113.5,-110,-4.0,103.0,-200.0,107.5,-103.0,107.5,-117.0,-4.5,-115,-320,57.0,-110,57.0,-110,-3.5,-115,-217,56.5,-110,56.5,-110,-2.5,-110,-185.0,53.5,-110,53.5,-110,-2.0,-115,,53.0,-110,53.0,-110
ATL_20210124,20210124,ATL,15,32,36,32,115,12.0,-109,660,224.5,-107,224.5,-103,7.0,-105,290,110.5,-110,110.5,-110,2.5,-135.0,120.0,115.5,105.0,115.5,-125.0,4.5,-110,250,55.5,-115,55.5,-105,3.0,-110,155,55.0,-110,55.0,-110,1.5,-125,115.0,57.5,105,57.5,-125,2.0,-110,,56.5,-115,56.5,-105
MIL_20210124,20210124,MIL,32,34,28,35,129,-12.0,-101,-840,224.5,-107,224.5,-103,-7.0,-115,-350,110.5,-110,110.5,-110,-2.5,115.0,-140.0,115.5,105.0,115.5,-125.0,-4.5,-110,-300,55.5,-115,55.5,-105,-3.0,-110,-200,55.0,-110,55.0,-110,-1.5,105,-135.0,57.5,105,57.5,-125,-2.0,-110,,56.5,-115,56.5,-105
CHO_20210124,20210124,CHO,24,26,24,33,107,-2.0,-108,-125,215.0,-103,215.0,-107,-0.5,-110,-120,108.5,-110,108.5,-110,-8.0,170.0,-200.0,104.5,-110.0,104.5,-110.0,0.5,-125,-110,54.0,-110,54.0,-110,0.0,-110,-123,53.5,-110,53.5,-110,-2.0,-110,-150.0,53.0,-110,53.0,-110,0.0,-110,,52.0,-110,52.0,-110
ORL_20210124,20210124,ORL,29,29,28,18,104,2.0,-102,115,215.0,-103,215.0,-107,0.5,-110,100,108.5,-110,108.5,-110,8.0,-200.0,170.0,104.5,-110.0,104.5,-110.0,-0.5,105,-110,54.0,-110,54.0,-110,0.0,-110,100,53.5,-110,53.5,-110,2.0,-110,130.0,53.0,-110,53.0,-110,0.0,-110,,52.0,-110,52.0,-110
NYK_20210124,20210124,NYK,24,26,27,36,113,4.0,-105,160,214.5,-105,214.5,-105,2.5,-110,145,109.5,-110,109.5,-110,-4.0,102.0,-200.0,106.0,-102.0,106.0,-118.0,1.5,-105,135,54.5,-110,54.5,-110,0.5,-110,108,54.5,-110,54.5,-110,-1.5,-110,-140.0,53.0,-110,53.0,-110,0.5,-110,,52.0,-110,52.0,-110
POR_20210124,20210124,POR,37,33,19,27,116,-4.0,-105,-170,214.5,-105,214.5,-105,-2.5,-110,-165,109.5,-110,109.5,-110,4.0,-122.0,170.0,106.0,-102.0,106.0,-118.0,-1.5,-115,-155,54.5,-110,54.5,-110,-0.5,-110,-133,54.5,-110,54.5,-110,1.5,-110,120.0,53.0,-110,53.0,-110,-0.5,-110,,52.0,-110,52.0,-110
WAS_20210124,20210124,WAS,26,21,30,24,101,5.5,-101,200,233.5,-105,233.5,-105,3.5,-110,160,119.5,-110,119.5,-110,4.0,-122.0,170.0,114.0,-102.0,114.0,-118.0,2.0,-110,150,59.5,-115,59.5,-105,1.0,-105,120,59.0,-110,59.0,-110,2.0,-110,140.0,57.0,-110,57.0,-110,1.0,-105,,56.5,-110,56.5,-110
SAS_20210124,20210124,SAS,23,25,37,36,121,-5.5,-109,-220,233.5,-105,233.5,-105,-3.5,-110,-185,119.5,-110,119.5,-110,-4.0,102.0,-200.0,114.0,-102.0,114.0,-118.0,-2.0,-110,-170,59.5,-115,59.5,-105,-1.0,-115,-149,59.0,-110,59.0,-110,-2.0,-110,-160.0,57.0,-110,57.0,-110,-1.0,-115,,56.5,-110,56.5,-110
MIA_20210125,20210125,MIA,21,24,26,14,85,7.0,-102,257,237.0,-102,237.0,-108,4.5,-110,190,120.5,-110,120.5,-110,4.0,140.0,250.0,115.5,105.0,115.5,-125.0,2.5,100,170,60.0,-115,60.0,-105,2.0,-115,125,59.5,-110,59.5,-110,3.5,-120,200.0,58.0,105,58.0,-125,1.5,-115,,57.5,-105,57.5,-115
BRK_20210125,20210125,BRK,15,26,29,28,98,-7.0,-108,-285,237.0,-102,237.0,-108,-4.5,-110,-230,120.5,-110,120.5,-110,-4.0,-160.0,-300.0,115.5,105.0,115.5,-125.0,-2.5,-120,-200,60.0,-115,60.0,-105,-2.0,-105,-154,59.5,-110,59.5,-110,-3.5,100,-240.0,58.0,105,58.0,-125,-1.5,-105,,57.5,-105,57.5,-115
BOS_20210125,20210125,BOS,33,27,31,28,119,-3.5,-105,-155,227.5,-105,227.5,-105,-2.0,-110,-150,111.0,-110,111.0,-110,2.0,-123.0,120.0,116.5,-103.0,116.5,-117.0,-1.0,-110,-138,56.0,-115,56.0,-105,-1.0,-110,-133,56.0,-105,56.0,-115,0.5,-110,105.0,58.0,-110,58.0,-110,-1.0,-110,,57.5,-110,57.5,-110
CHI_20210125,20210125,CHI,25,25,26,27,103,3.5,-105,145,227.5,-105,227.5,-105,2.0,-110,130,111.0,-110,111.0,-110,-2.0,103.0,-140.0,116.5,-103.0,116.5,-117.0,1.0,-110,118,56.0,-115,56.0,-105,1.0,-110,108,56.0,-105,56.0,-115,-0.5,-110,-125.0,58.0,-110,58.0,-110,1.0,-110,,57.5,-110,57.5,-110
LAL_20210125,20210125,LAL,34,31,22,28,115,-12.0,-103,-700,214.5,-103,214.5,-107,-7.0,-110,-335,110.5,-110,110.5,-110,7.0,-1600.0,-300.0,105.0,-102.0,105.0,-118.0,-4.0,-105,-260,54.5,-105,54.5,-115,-2.5,-110,-200,54.0,-110,54.0,-110,-2.5,-115,-190.0,52.5,-110,52.5,-110,-1.5,-115,,51.5,-115,51.5,-105
CLE_20210125,20210125,CLE,23,35,31,19,108,12.0,-107,568,214.5,-103,214.5,-107,7.0,-110,275,110.5,-110,110.5,-110,-7.0,1050.0,250.0,105.0,-102.0,105.0,-118.0,4.0,-115,220,54.5,-105,54.5,-115,2.5,-110,155,54.0,-110,54.0,-110,2.5,-105,165.0,52.5,-110,52.5,-110,1.5,-105,,51.5,-115,51.5,-105
DEN_20210125,20210125,DEN,38,32,22,25,117,-2.0,-108,-130,223.0,-102,223.0,-108,-1.0,-110,-130,114.0,-110,114.0,-110,3.0,-123.0,140.0,109.5,-103.0,109.5,-117.0,-0.5,100,-115,57.0,-105,57.0,-115,0.0,-110,-123,56.5,-105,56.5,-115,1.0,-105,125.0,54.5,-110,54.5,-110,0.0,-110,,54.5,-105,54.5,-115
DAL_20210125,20210125,DAL,31,27,36,19,113,2.0,-102,120,223.0,-102,223.0,-108,1.0,-110,110,114.0,-110,114.0,-110,-3.0,103.0,-160.0,109.5,-103.0,109.5,-117.0,0.5,-120,-105,57.0,-105,57.0,-115,0.0,-110,100,56.5,-105,56.5,-115,-1.0,-115,-145.0,54.5,-110,54.5,-110,0.0,-110,,54.5,-105,54.5,-115
PHI_20210125,20210125,PHI,23,27,25,29,104,-5.0,-105,-190,216.0,-102,216.0,-108,-2.5,-105,-160,110.5,-110,110.5,-110,-7.0,103.0,-360.0,106.5,-103.0,106.5,-117.0,-1.5,-110,-155,55.0,-110,55.0,-110,-1.0,-110,-135,55.0,-110,55.0,-110,-3.0,-115,-240.0,53.0,-110,53.0,-110,-1.0,-110,,51.5,-110,51.5,-110
DET_20210125,20210125,DET,34,30,25,30,119,5.0,-105,175,216.0,-102,216.0,-108,2.5,-115,140,110.5,-110,110.5,-110,7.0,-123.0,300.0,106.5,-103.0,106.5,-117.0,1.5,-110,135,55.0,-110,55.0,-110,1.0,-110,110,55.0,-110,55.0,-110,3.0,-105,200.0,53.0,-110,53.0,-110,1.0,-110,,51.5,-110,51.5,-110
MIN_20210125,20210125,MIN,23,31,29,25,108,9.0,-107,345,227.0,-108,227.0,-102,5.0,-110,215,115.0,-110,115.0,-110,2.5,-135.0,120.0,113.0,105.0,113.0,-125.0,3.0,-110,180,58.0,-110,58.0,-110,2.0,-105,137,57.5,-110,57.5,-110,1.5,-125,120.0,56.5,105,56.5,-125,2.0,-115,,54.5,-115,54.5,-105
GSW_20210125,20210125,GSW,34,34,25,37,130,-9.0,-103,-385,227.0,-108,227.0,-102,-5.0,-110,-255,115.0,-110,115.0,-110,-2.5,115.0,-140.0,113.0,105.0,113.0,-125.0,-3.0,-110,-220,58.0,-110,58.0,-110,-2.0,-115,-169,57.5,-110,57.5,-110,-1.5,105,-140.0,56.5,105,56.5,-125,-2.0,-105,,54.5,-115,54.5,-105
TOR_20210125,20210125,TOR,30,30,37,17,114,2.5,-108,125,219.0,-107,219.0,-103,1.0,-105,115,111.5,-110,111.5,-110,-10.0,285.0,-185.0,108.5,-103.0,108.5,-117.0,0.5,-110,105,55.0,-115,55.0,-105,0.5,-115,102,54.5,-110,54.5,-110,-1.5,-110,-155.0,54.0,-110,54.0,-110,0.0,-110,,53.0,-110,53.0,-110
IND_20210125,20210125,IND,33,37,28,31,129,-2.5,-102,-135,219.0,-107,219.0,-103,-1.0,-115,-135,111.5,-110,111.5,-110,10.0,-345.0,160.0,108.5,-103.0,108.5,-117.0,-0.5,-110,-125,55.0,-115,55.0,-105,-0.5,-105,-125,54.5,-110,54.5,-110,1.5,-110,135.0,54.0,-110,54.0,-110,0.0,-110,,53.0,-110,53.0,-110
CHO_20210125,20210125,CHO,30,24,22,32,108,1.5,-109,107,213.5,-105,213.5,-105,0.5,-115,-105,109.5,-110,109.5,-110,0.5,-122.0,-110.0,104.5,-117.0,104.5,-103.0,0.5,-117,-102,54.5,-115,54.5,-105,0.5,-110,-106,54.0,-110,54.0,-110,-0.5,105,-110.0,52.5,-110,52.5,-110,0.0,-110,,51.5,-110,51.5,-110
ORL_20210125,20210125,ORL,19,36,32,30,117,-1.5,-101,-117,213.5,-105,213.5,-105,-0.5,-105,-115,109.5,-110,109.5,-110,-0.5,102.0,-110.0,104.5,-117.0,104.5,-103.0,-0.5,-103,-118,54.5,-115,54.5,-105,-0.5,-110,-116,54.0,-110,54.0,-110,0.5,-125,-110.0,52.5,-110,52.5,-110,0.0,-110,,51.5,-110,51.5,-110
OKC_20210125,20210125,OKC,34,35,25,31,125,4.5,-105,170,226.5,-105,226.5,-105,2.5,-105,150,115.0,-110,115.0,-110,5.5,-122.0,230.0,112.0,-103.0,112.0,-117.0,2.0,-105,150,57.0,-110,57.0,-110,1.0,-105,110,56.5,-110,56.5,-110,2.5,-105,170.0,55.5,-115,55.5,-105,1.0,-110,,54.5,-115,54.5,-105
POR_20210125,20210125,POR,24,36,31,31,122,-4.5,-105,-185,226.5,-105,226.5,-105,-2.5,-115,-170,115.0,-110,115.0,-110,-5.5,102.0,-270.0,112.0,-103.0,112.0,-117.0,-2.0,-115,-170,57.0,-110,57.0,-110,-1.0,-115,-135,56.5,-110,56.5,-110,-2.5,-115,-200.0,55.5,-115,55.5,-105,-1.0,-110,,54.5,-115,54.5,-105
LAC_20210126,20210126,LAC,21,27,22,29,99,6.0,-109,195,226.5,-105,226.5,-105,3.0,-105,160,115.0,-110,115.0,-110,7.0,-138.0,220.0,111.0,105.0,111.0,-125.0,2.0,-105,150,57.0,-110,57.0,-110,1.0,-105,120,57.5,-110,57.5,-110,2.0,-110,,56.0,-110,56.0,-110,1.0,-105,,55.0,-110,55.0,-110
ATL_20210126,20210126,ATL,22,21,33,32,108,-6.0,-101,-215,226.5,-105,226.5,-105,-3.0,-115,-185,115.0,-110,115.0,-110,-7.0,118.0,-260.0,111.0,105.0,111.0,-125.0,-2.0,-115,-170,57.0,-110,57.0,-110,-1.0,-115,-149,57.5,-110,57.5,-110,-2.0,-110,,56.0,-110,56.0,-110,-1.0,-115,,55.0,-110,55.0,-110
WAS_20210126,20210126,WAS,29,23,18,18,88,3.5,-102,145,234.0,-105,234.0,-105,2.0,-115,125,119.5,-110,119.5,-110,1.5,-122.0,110.0,114.0,-103.0,114.0,-117.0,1.0,-110,120,59.5,-110,59.5,-110,0.5,-110,105,59.0,-110,59.0,-110,0.5,-110,105.0,56.5,-115,56.5,-105,0.5,-105,,56.0,-110,56.0,-110
HOU_20210126,20210126,HOU,26,30,19,32,107,-3.5,-108,-155,234.0,-105,234.0,-105,-2.0,-105,-145,119.5,-110,119.5,-110,-1.5,102.0,-130.0,114.0,-103.0,114.0,-117.0,-1.0,-110,-140,59.5,-110,59.5,-110,-0.5,-110,-128,59.0,-110,59.0,-110,-0.5,-110,-125.0,56.5,-115,56.5,-105,-0.5,-115,,56.0,-110,56.0,-110
NYK_20210126,20210126,NYK,27,32,22,13,94,11.0,-102,510,212.0,-105,212.0,-105,7.0,-115,290,108.5,-110,108.5,-110,13.0,-185.0,450.0,104.5,-103.0,104.5,-117.0,4.0,-110,235,54.5,-110,54.5,-110,2.5,-105,150,54.0,-110,54.0,-110,4.5,105,,52.5,-110,52.5,-110,2.0,-105,,51.5,-110,51.5,-110
UTA_20210126,20210126,UTA,18,28,34,28,108,-11.0,-108,-615,212.0,-105,212.0,-105,-7.0,-105,-350,108.5,-110,108.5,-110,-13.0,160.0,-600.0,104.5,-103.0,104.5,-117.0,-4.0,-110,-275,54.5,-110,54.5,-110,-2.5,-115,-189,54.0,-110,54.0,-110,-4.5,-125,,52.5,-110,52.5,-110,-2.0,-115,,51.5,-110,51.5,-110
BRK_20210127,20210127,BRK,26,29,28,33,116,-6.0,-105,-230,238.0,-105,238.0,-105,-3.0,-110,-185,120.5,-110,120.5,-110,-5.0,103.0,-250.0,115.5,-103.0,115.5,-117.0,-2.0,-105,-160,60.5,-110,60.5,-110,-1.0,-110,-149,60.0,-115,60.0,-105,-2.5,-110,-190.0,57.5,-110,57.5,-110,-1.0,-115,,58.5,-110,58.5,-110
ATL_20210127,20210127,ATL,27,28,32,29,116,6.0,-105,210,238.0,-105,238.0,-105,3.0,-110,160,120.5,-110,120.5,-110,5.0,-123.0,210.0,115.5,-103.0,115.5,-117.0,2.0,-115,140,60.5,-110,60.5,-110,1.0,-110,120,60.0,-115,60.0,-105,2.5,-110,165.0,57.5,-110,57.5,-110,1.0,-105,,58.5,-110,58.5,-110
